id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,league
5120,Nano,1,5,0,0.0,0,0.0,0,0,0,0,S,Cadiz,0,0.0,0.0,0.0,La Liga
5124,Alberto Rodríguez,11,761,0,0.06862523406744,0,0.1439542435109615,2,2,2,1,D S,Alaves,0,0.06862523406744,0.13735406473279,0.13735406473279,La Liga
5126,José Ángel,14,906,0,0.0262069124728441,0,1.009625807404518,2,9,3,0,D M S,Eibar,0,0.0262069124728441,1.99950410798192,1.160021347925067,La Liga
5128,Oier,32,2097,0,1.0907557755708694,2,2.0114673720672727,16,15,9,0,M S,Osasuna,0,1.0907557755708694,4.405683998018503,2.2502273339778185,La Liga
5131,Eugeni,3,109,0,0.0,0,0.1057717576622963,0,1,0,0,M S,SD Huesca,0,0.0,0.0860375985503196,0.0860375985503196,La Liga
5133,Aarón Martín,19,1541,0,0.182607565075159,3,0.9375778324902058,5,6,1,0,D S,Celta Vigo,0,0.182607565075159,4.796626338735223,4.488043846562505,La Liga
5136,Estupiñán,25,1153,0,0.4778284262865782,0,1.817921094596386,10,17,1,0,D S,Villarreal,0,0.4778284262865782,5.742745649069548,4.302818648517132,La Liga
5138,Alejandro Pozo,30,2180,0,0.260658579878509,0,1.1293058171868324,11,12,4,0,D F M S,Eibar,0,0.260658579878509,3.7945409305393696,3.12965944968164,La Liga
5141,Unai García,17,1246,0,0.3543990347534418,0,0.4441735167056322,5,3,3,0,D S,Osasuna,0,0.3543990347534418,2.546972300857305,2.139008461497724,La Liga
5159,Marc Cardona,3,46,0,0.2578476667404175,0,0.0,1,0,0,0,S,Osasuna,0,0.2578476667404175,0.2578476667404175,0.0,La Liga
5162,Nacho Vidal,34,2338,0,0.7080684192478657,0,1.608062893152237,10,12,10,0,D M S,Osasuna,0,0.7080684192478657,4.94420681335032,3.719674981199205,La Liga
5172,Juan Pérez,3,270,0,0.0,0,0.0,0,0,0,0,GK,Osasuna,0,0.0,0.0480253808200359,0.0480253808200359,La Liga
5179,Jon Guridi,17,825,0,0.7070416510105133,1,0.8434659671038389,8,4,2,0,M S,Real Sociedad,0,0.7070416510105133,4.988990984857082,4.268719485029578,La Liga
5185,Unai Simón,37,3330,0,0.0,0,0.0052167819812893,0,1,1,0,GK,Athletic Club,0,0.0,2.029684867244214,2.0244680852629244,La Liga
5191,Álvaro Fernández,22,1980,0,0.0269115567207336,0,0.0159561093896627,1,1,0,0,GK,SD Huesca,0,0.0269115567207336,1.1386974295601249,1.122741318307817,La Liga
5198,Martín Aguirregabiria,26,1547,0,0.1324029266834259,1,0.5889333346858621,2,12,1,0,D M S,Alaves,0,0.1324029266834259,2.771386028267443,2.335712262429297,La Liga
5199,Raba,5,140,0,0.3556506000459194,0,0.0471182167530059,6,2,0,0,M S,Villarreal,0,0.3556506000459194,0.3722968697547912,0.1054972261190414,La Liga
5201,Darío Poveda,1,1,0,0.0,0,0.0,0,0,0,0,S,Getafe,0,0.0,0.0,0.0,La Liga
5234,Jesús Vallejo,20,1314,0,0.1089806482195854,0,0.0839043706655502,1,1,2,1,D M S,Granada,0,0.1089806482195854,1.6639776024967432,1.6639776024967432,La Liga
5272,Emre Mor,11,508,0,0.3803918994963169,0,0.2108830213546753,8,3,2,0,F M S,Celta Vigo,0,0.3803918994963169,0.4827174246311188,0.0118670836091041,La Liga
5642,Erick Cabaco,19,1324,0,0.2677994146943092,0,0.0,5,0,9,0,D S,Getafe,0,0.2677994146943092,0.6484245117753744,0.6484245117753744,La Liga
5994,Saidy Janko,19,1229,0,0.2470239773392677,1,0.5474560596048832,3,8,4,0,D M S,Real Valladolid,0,0.2470239773392677,2.898333678022027,2.2678467873483896,La Liga
6114,Pedro Alcalá,13,895,0,0.1270590350031852,0,0.0,2,0,2,0,D S,Cadiz,0,0.1270590350031852,0.3750412557274103,0.3750412557274103,La Liga
6150,Iñigo Córdoba,10,302,0,0.1341181751340627,0,0.1767531707882881,3,3,0,0,M S,"Alaves,Athletic Club",0,0.1341181751340627,0.3334738686680794,0.0617769956588745,La Liga
6151,Djené Dakonam,33,2859,0,0.2847552448511123,1,0.2382723456248641,3,5,6,2,D M,Getafe,0,0.2847552448511123,2.424562370404601,2.19627926312387,La Liga
6215,Sergio Postigo,22,1622,0,0.0587040185928344,0,0.138077363371849,1,3,4,0,D S,Levante,0,0.0587040185928344,4.7049866653978825,4.652595274150372,La Liga
6216,Chema Rodríguez,9,462,0,0.0790111608803272,0,0.1232751347124576,3,2,3,1,D M S,Getafe,0,0.0790111608803272,0.0822647772729396,0.0175619795918464,La Liga
6225,Paulo Oliveira,31,2637,0,0.8654862903058529,1,0.8124097473919392,14,3,4,0,D S,Eibar,0,0.8654862903058529,2.7967293625697494,2.4355887537822127,La Liga
6228,Luka Jovic,4,145,0,0.866251990199089,0,0.1263321880251169,6,2,0,0,F S,Real Madrid,0,0.866251990199089,0.8994635865092278,0.0758497640490531,La Liga
6242,Johan Mojica,17,1201,0,0.1339231161400675,0,0.8998931730166078,7,10,3,0,D S,Elche,0,0.1339231161400675,1.701528748497367,1.460625620558858,La Liga
6243,Jonás Ramalho,5,302,0,0.0,0,0.023249078541994,0,1,0,0,D S,Osasuna,0,0.0,1.267847849056125,1.2445987593382597,La Liga
6306,Juan Foyth,16,1171,0,0.1376361399888992,0,0.1231961213052272,1,3,5,0,D M S,Villarreal,0,0.1376361399888992,4.675469055771828,4.629499331116676,La Liga
6325,Andoni Gorosabel,32,2394,0,0.6716103050857782,1,3.065520863980055,9,23,3,0,D S,Real Sociedad,0,0.6716103050857782,11.048847779631616,8.771892543882132,La Liga
6368,Mathías Olivera,31,2622,0,2.838963814079761,0,2.52632081694901,19,21,6,0,D S,Getafe,0,2.838963814079761,3.8566610161215062,1.7835553074255586,La Liga
6495,Koke,1,90,0,0.0,0,0.0,0,0,0,0,GK,Levante,0,0.0,0.0232064221054315,0.0232064221054315,La Liga
6546,Jawad El Yamiq,19,1371,0,0.5668982295319438,1,0.0396119337528944,8,2,6,0,D S,Real Valladolid,0,0.5668982295319438,2.683349816128612,2.311753837391734,La Liga
6570,Óscar Rodríguez,19,455,0,0.3615542072802782,0,0.7489311434328556,9,7,1,0,F M S,Sevilla,0,0.3615542072802782,2.0260811652988195,1.1811455767601728,La Liga
6637,Hugo Duro,2,52,0,0.0139566697180271,0,0.0799287632107734,1,1,0,0,S,Real Madrid,0,0.0139566697180271,0.0916119813919067,0.0116832163184881,La Liga
6656,Sergio Gómez,29,738,0,0.7332105077803135,1,0.8933863509446383,9,14,1,0,D F M S,SD Huesca,0,0.7332105077803135,2.200576651841402,1.1181069277226925,La Liga
6740,Miguel Ángel Rubio,2,133,0,0.0536864250898361,0,0.0,1,0,0,0,D S,Real Valladolid,0,0.0536864250898361,0.1134568974375724,0.1134568974375724,La Liga
6783,Idrissa Doumbia,23,758,0,0.3778267614543438,0,0.0733167100697755,4,2,4,0,M S,SD Huesca,0,0.3778267614543438,2.336431570351124,1.939411820843816,La Liga
6914,Javi Moyano,2,103,0,0.0,0,0.0,0,0,0,0,D,Real Valladolid,0,0.0,0.0577532798051834,0.0577532798051834,La Liga
6915,Kiko Olivas,5,167,0,0.0,0,0.0,0,0,1,0,D S,Real Valladolid,0,0.0,0.6338297892361879,0.6338297892361879,La Liga
6930,Néstor Araújo,33,2417,0,0.2892045704647898,0,0.7744474206119776,6,4,5,0,D S,Celta Vigo,0,0.2892045704647898,6.731792211532593,6.290364317595959,La Liga
6932,Okay Yokuslu,12,437,0,0.4188011400401592,0,0.3769661709666252,3,5,4,1,M S,Celta Vigo,0,0.4188011400401592,2.9151656329631805,2.255390726029873,La Liga
6949,Jorge Miramón,26,1729,0,0.457945866510272,3,2.1034311652183533,10,16,1,0,D M S,Levante,0,0.457945866510272,6.716298950836062,5.793278409168124,La Liga
6955,Ezequiel Ávila,8,195,0,0.383271949365735,0,0.0,8,0,0,0,F M S,Osasuna,0,0.383271949365735,0.4494610894471407,0.0661891438066959,La Liga
6970,Tomás Vaclik,4,360,0,0.0,0,0.0,0,0,0,0,GK,Sevilla,0,0.0,0.4662317167967558,0.4662317167967558,La Liga
7050,Lucas Torró,25,1535,0,1.62759212218225,1,0.33477483689785,17,6,4,0,M S,Osasuna,0,1.62759212218225,6.100068096071482,4.935087643563747,La Liga
7072,Jokin Ezkieta,1,90,0,0.0,0,0.0,0,0,0,0,GK,Athletic Club,0,0.0,0.0,0.0,La Liga
7101,Martín Merquelanz,13,531,0,1.4106304068118334,1,2.064147947356105,11,9,0,0,D M S,Real Sociedad,0,1.4106304068118334,3.646683484315872,0.9469188041985036,La Liga
7142,Moussa Dembele,5,89,0,1.1968799233436584,0,0.0256616454571485,6,1,0,0,S,Atletico Madrid,0,1.1968799233436584,1.964848339557648,0.7679683696478605,La Liga
7155,Nikola Vukcevic,13,818,0,0.2186392024159431,0,0.1904708221554756,2,4,4,0,M S,Levante,0,0.2186392024159431,1.8662498369812963,1.675778955221176,La Liga
7245,Javi Sánchez,16,922,0,0.0858645979315042,0,0.0757565218955278,3,3,3,0,D S,Real Valladolid,0,0.0858645979315042,0.4660817603580653,0.4308131239376962,La Liga
7258,Joaquín Muñoz,3,39,0,0.0,0,0.0113621912896633,0,1,0,0,S,SD Huesca,0,0.0,0.0113621912896633,0.0113621912896633,La Liga
7276,Robin Le Normand,33,2752,0,1.5821491107344627,1,0.6017296053469181,18,4,5,1,D S,Real Sociedad,0,1.5821491107344627,6.284522701054812,6.237102281302214,La Liga
7306,Aihen Muñoz,16,1212,0,0.1781382840126752,1,0.518642894923687,4,6,6,0,D S,Real Sociedad,0,0.1781382840126752,2.351734791882336,1.7811333378776908,La Liga
7313,Lee Kang-In,24,1291,0,1.2403599005192518,4,2.0719966385513544,25,21,1,0,F M S,Valencia,0,1.2403599005192518,3.905091121792793,2.38148208335042,La Liga
7349,Enric Gallego,22,793,0,2.170097880065441,2,0.5562379844486713,14,7,2,0,F S,Osasuna,0,2.170097880065441,2.4648429211229086,0.4507870255038142,La Liga
7351,Victor Mollejo,4,68,0,0.0,0,0.0688295662403106,0,2,0,0,S,Getafe,0,0.0,0.1292853467166423,0.0780177600681781,La Liga
7354,Diego Lainez,21,840,0,0.6005544513463974,2,0.5485983397811651,13,13,5,0,M S,Real Betis,0,0.6005544513463974,2.601569445803761,1.8373595010489223,La Liga
7355,Paul Akouokou,10,374,0,0.0,0,0.5795641448348761,0,2,3,1,M S,Real Betis,0,0.0,1.2481800261884928,0.6686158664524555,La Liga
7417,Christian Oliva,9,182,0,0.0295287799090147,2,0.1103313099592924,2,2,0,0,M S,Valencia,0,0.0295287799090147,0.3683917745947838,0.2285316847264766,La Liga
7516,Nehuén Pérez,14,732,0,0.7787916511297226,0,0.0,5,0,4,0,D S,Granada,0,0.7787916511297226,0.7247994896024466,0.7247994896024466,La Liga
7526,Martín Zubimendi,31,1861,0,0.9563559461385012,0,0.6164458282291889,7,7,6,0,D M S,Real Sociedad,0,0.9563559461385012,5.074804519303143,4.807839124463499,La Liga
7605,Manuel Sánchez,17,1025,0,0.1476124599575996,5,1.9899483136832716,3,15,4,0,D S,"Atletico Madrid,Osasuna",0,0.1476124599575996,3.464732952415943,2.356902794912457,La Liga
7826,Joseph Aidoo,25,1276,0,0.8005196237936616,0,0.3403905555605888,9,2,3,0,D S,Celta Vigo,0,0.8005196237936616,3.81591765768826,3.525081718340516,La Liga
7835,Aritz Arambarri,1,24,0,0.0,0,0.0,0,0,0,0,S,Real Sociedad,0,0.0,0.6130671501159668,0.6130671501159668,La Liga
7856,Aridane Hernández,24,2026,0,0.0756668131798505,0,0.3567367633804679,2,5,3,1,D,Osasuna,0,0.0756668131798505,1.647475589066744,1.385649454779923,La Liga
7859,Sergio Herrera,33,2958,0,0.0,0,0.1201750412583351,0,1,2,0,GK S,Osasuna,0,0.0,2.542409513145685,2.42223447188735,La Liga
7862,Yan Eteki,24,1237,0,0.2263308614492416,0,0.0924590276554226,6,4,3,1,M S,Granada,0,0.2263308614492416,0.6907912846654654,0.3864514417946338,La Liga
7864,Carlos Neva,22,1806,0,0.7145013278350234,0,0.2715535368770361,8,6,1,0,D S,Granada,0,0.7145013278350234,2.7105234935879707,1.7914428897202015,La Liga
7888,Nemanja Gudelj,29,916,0,0.2452538255602121,0,0.0452617052942514,8,2,8,0,M S,Sevilla,0,0.2452538255602121,3.5116568952798843,3.3906285502016544,La Liga
7893,Héctor Herrera,16,669,0,0.3088603150099516,1,1.1008701100945473,7,7,2,0,M S,Atletico Madrid,0,0.3088603150099516,4.650032928213477,4.477017566561699,La Liga
7905,Fede San Emeterio,24,1465,0,0.0964386565610766,0,0.077149068005383,3,4,7,0,M S,Real Valladolid,0,0.0964386565610766,1.495242165401578,1.4164203074760735,La Liga
7921,Felipe,31,2049,0,1.2922928147017956,0,0.423955540638417,13,3,8,0,D S,Atletico Madrid,0,1.2922928147017956,6.536196975037456,6.514497188851237,La Liga
7940,Denis Vavro,11,619,0,0.1470463015139103,0,0.0289639811962842,7,1,1,0,D S,SD Huesca,0,0.1470463015139103,0.7896429942920804,0.7263030307367444,La Liga
7942,Bobby Adekanye,3,25,0,0.353874921798706,0,0.0,1,0,0,0,S,Cadiz,0,0.353874921798706,0.3725797422230243,0.0187048204243183,La Liga
8103,Modibo Sagnan,16,607,0,0.786051195114851,0,0.1509098690003156,5,3,3,0,D S,Real Sociedad,0,0.786051195114851,0.7024491466581821,0.6920397933572531,La Liga
8108,Daniel Cárdenas,8,720,0,0.0,0,0.0,0,0,1,0,GK,Levante,0,0.0,1.1909282999113202,1.1909282999113202,La Liga
8131,Iñigo Pérez,22,1359,0,0.2396470345556736,0,1.0919821141287684,8,14,2,1,D M S,Osasuna,0,0.2396470345556736,3.6318079605698586,3.036819502711296,La Liga
8149,Vicente Esquerdo,4,241,0,0.0198755040764808,0,0.0550091415643692,1,2,1,0,M S,Valencia,0,0.0198755040764808,0.7701885029673576,0.732795849442482,La Liga
8209,Miguel Ángel Atienza,12,837,0,0.2566599063575268,0,0.1417819457128644,5,4,1,0,M S,Eibar,0,0.2566599063575268,2.004623392596841,1.7004139050841331,La Liga
8210,Sergio Cubero,1,1,0,0.0,0,0.0,0,0,0,0,S,Eibar,0,0.0,0.0,0.0,La Liga
8215,Pepe Sanchez,2,166,0,0.0198007207363843,0,0.1336702853441238,1,2,0,0,D,Granada,0,0.0198007207363843,0.2563658356666565,0.1226955652236938,La Liga
8306,Sofian Chakla,12,906,0,0.1834947522729635,0,0.0689443945884704,4,1,5,0,D S,"Getafe,Villarreal",0,0.1834947522729635,0.7648235373198986,0.6969191320240498,La Liga
8319,Ricard Sánchez,1,29,0,0.0278607793152332,0,0.0,1,0,0,0,S,Atletico Madrid,0,0.0278607793152332,0.2020277827978134,0.1741670072078704,La Liga
8329,Unai Vencedor,28,1694,0,0.4291771613061428,0,0.214626133441925,9,7,6,0,M S,Athletic Club,0,0.4291771613061428,4.087258119136095,3.817769655957818,La Liga
8390,Rafa Soares,19,1132,0,0.0824162755161523,1,1.5675396146252751,2,16,2,0,D S,Eibar,0,0.0824162755161523,2.2318292409181595,1.4928375892341137,La Liga
8410,Rodrigo Sánchez,15,527,0,0.1950973961502313,0,0.6963025312870741,5,8,0,0,M S,Real Betis,0,0.1950973961502313,1.5889737196266651,0.8964509200304747,La Liga
8413,Javier López,9,236,0,0.0902613699436187,0,0.1190703436732292,1,3,1,0,D S,Alaves,0,0.0902613699436187,0.1654321402311325,0.0198419652879238,La Liga
8414,Mahmoud Abdallahi,2,65,0,0.0,0,0.0170274153351783,0,1,0,0,M S,Alaves,0,0.0,0.0170274153351783,0.0170274153351783,La Liga
8417,Álex Baena,6,132,0,0.0865132138133049,0,0.0433834046125412,2,2,0,0,M S,Villarreal,0,0.0865132138133049,0.2132405061274767,0.1276217922568321,La Liga
8423,Jon Pacheco Dozagarat,1,31,0,0.0650459751486778,0,0.0,1,0,0,0,S,Real Sociedad,0,0.0650459751486778,0.0,0.0,La Liga
8425,Giorgi Kochorashvili,3,18,0,0.0088636465370655,0,0.0621777586638927,1,1,0,0,S,Levante,0,0.0088636465370655,0.0621777586638927,0.0,La Liga
8433,José Manuel Fontán,14,640,0,0.3547506295144558,0,0.0,5,0,1,1,D S,Celta Vigo,0,0.3547506295144558,1.2516295537352562,1.2187822945415974,La Liga
8470,Kike Pérez,24,1150,0,0.7296110987663269,0,0.8635856751352549,15,12,3,0,F M S,Real Valladolid,0,0.7296110987663269,2.6198971550911665,1.5693764705210924,La Liga
8513,Miguel Gutiérrez,6,313,0,0.0,1,0.2926687374711036,0,4,0,0,D S,Real Madrid,0,0.0,0.7636312916874886,0.6966780498623848,La Liga
8525,Álex Blesa,1,7,0,0.0,0,0.0,0,0,0,0,S,Levante,0,0.0,0.3947584629058838,0.3947584629058838,La Liga
8542,Unai Dufur,1,63,0,0.0,0,0.0,0,0,0,0,D,Eibar,0,0.0,0.0,0.0,La Liga
8576,Koba Koindredi,2,10,0,0.0,0,0.0,0,0,0,0,S,Valencia,0,0.0,0.0,0.0,La Liga
8707,Damian Kadzior,6,193,0,0.1691472269594669,0,0.0108284298330545,5,1,0,0,F M S,Eibar,0,0.1691472269594669,0.1346284914761781,0.0434049591422081,La Liga
8708,Unai Arietaleanizbeaskoa,4,36,0,0.019262421876192,0,0.0,1,0,1,0,S,Eibar,0,0.019262421876192,0.1055476516485214,0.0862852334976196,La Liga
8709,Eñaut Mendía,1,64,0,0.0110505307093262,0,0.0,1,0,1,0,M,Eibar,0,0.0110505307093262,0.0,0.0,La Liga
8710,Renato Tapia,32,2724,0,1.177143091335893,1,0.4524862915277481,17,9,11,0,M,Celta Vigo,0,1.177143091335893,11.572342853993176,11.193930860608816,La Liga
8712,Miguel Rodriguez,4,22,0,0.0,0,0.0,0,0,2,0,S,Celta Vigo,0,0.0,0.0118670836091041,0.0118670836091041,La Liga
8713,Gabriel Veiga,6,109,0,0.0,0,0.035649374127388,0,1,0,0,M S,Celta Vigo,0,0.0,0.0918743759393692,0.0562250018119812,La Liga
8728,Oier Zarraga,5,94,0,0.0855501592159271,0,0.0464398153126239,1,2,0,0,M S,Athletic Club,0,0.0855501592159271,0.2289419509470462,0.0969519764184951,La Liga
8730,David Gil,4,360,0,0.0,0,0.0,0,0,0,0,GK,Cadiz,0,0.0,0.0,0.0,La Liga
8731,Isaac Carcelén,32,2602,0,0.5167373642325401,1,0.9887627540156244,11,13,3,0,D M S,Cadiz,0,0.5167373642325401,1.9636541539803147,1.685502426698804,La Liga
8733,Alfonso Espino,32,2617,0,0.2143423669040203,3,1.429135070182383,8,15,5,0,D S,Cadiz,0,0.2143423669040203,3.317269429564476,2.259349822998047,La Liga
8734,Sergio González,1,90,0,0.0307305138558149,0,0.0,1,0,0,0,M,Cadiz,0,0.0307305138558149,0.0289281085133552,0.0289281085133552,La Liga
8737,Jens Jonsson,35,2650,0,0.9196801409125328,0,1.5890651792287829,15,11,6,0,M S,Cadiz,0,0.9196801409125328,4.804507225751877,3.4636937621980906,La Liga
8738,Filip Malbasic,28,827,0,0.9788149259984492,1,1.0557151474058628,9,4,2,0,F M S,Cadiz,0,0.9788149259984492,0.974158238619566,0.2643400598317384,La Liga
8739,Alberto Cifuentes,2,180,0,0.0,0,0.0233857110142707,0,1,0,0,GK,Cadiz,0,0.0,0.3652286827564239,0.3418429791927337,La Liga
8740,Marc Baró,1,90,0,0.0180865284055471,0,0.1572472006082534,1,2,0,0,D,Cadiz,0,0.0180865284055471,0.1132409200072288,0.0,La Liga
8741,Fali,34,2649,0,0.5980398785322905,0,0.6468207500874996,11,8,11,0,D M S,Cadiz,0,0.5980398785322905,2.082372158765793,1.845708953216672,La Liga
8744,Juan Cruz,26,1972,0,0.0412340983748436,0,0.3321198932826519,1,11,4,0,D S,Osasuna,0,0.0412340983748436,2.519701451063156,2.211905283853412,La Liga
8751,Sergi García,2,13,0,0.0,0,0.0,0,0,0,0,S,Alaves,0,0.0,0.0,0.0,La Liga
8762,Luis Pérez,22,1296,0,0.0763460174202919,0,0.4339603669941425,2,8,1,0,D S,Real Valladolid,0,0.0763460174202919,2.105115793645382,1.774385567754507,La Liga
8763,Kuki Zalazar,2,28,0,0.0,1,0.0163022596389055,0,1,0,0,S,Real Valladolid,0,0.0,0.0163022596389055,0.0,La Liga
8764,Oriol Rey,1,13,0,0.0,0,0.0,0,0,0,0,S,Real Valladolid,0,0.0,0.3625936508178711,0.3625936508178711,La Liga
8765,Roberto Navarro,1,33,0,0.0,0,0.0485241673886776,0,1,0,0,S,Real Sociedad,0,0.0,0.132304161787033,0.132304161787033,La Liga
8767,Kelechi Nwakali,5,136,0,0.0,0,0.0398541800677776,0,1,1,0,M S,SD Huesca,0,0.0,0.3970218058675527,0.3571676257997751,La Liga
8772,Guillem Molina,2,154,0,0.0,0,0.0,0,0,1,0,D S,Valencia,0,0.0,0.0,0.0,La Liga
8775,Son,28,1080,0,0.5402018101885915,0,0.9672176856547594,8,18,3,0,D M S,Levante,0,0.5402018101885915,3.090343298390508,2.13698111474514,La Liga
8823,Ante Palaversa,2,3,0,0.0,0,0.1088720336556434,0,2,0,0,S,Getafe,0,0.0,0.0,0.0,La Liga
8861,Urko Gonzalez,2,49,0,0.0,0,0.0886492282152175,0,1,1,0,M S,Real Sociedad,0,0.0,0.1229675188660621,0.0343182906508445,La Liga
8862,Sergio Arribas,8,123,0,0.027904437854886,0,0.0507846437394619,1,1,1,0,S,Real Madrid,0,0.027904437854886,1.232134135439992,1.153445079922676,La Liga
8863,Marvin Park,4,135,0,0.0663153976202011,1,0.0816142093390226,1,2,0,0,D S,Real Madrid,0,0.0663153976202011,0.378854751586914,0.2309251427650451,La Liga
8890,Edgar Badía,30,2700,0,0.0,0,0.0,0,0,0,0,GK,Elche,0,0.0,0.9792683999985456,0.9792683999985456,La Liga
8891,Gonzalo Verdú,33,2946,0,1.1322324126958847,2,2.2085806149989367,11,6,11,0,D,Elche,0,1.1322324126958847,3.027037087827921,2.730181723833084,La Liga
8892,Josema,29,1968,0,0.1219624290242791,1,0.6559756994247437,6,6,3,0,D S,Elche,0,0.1219624290242791,2.957811454311013,2.882465058937669,La Liga
8896,Nino,16,249,0,0.3876817338168621,0,0.8794820914044976,3,2,1,0,S,Elche,0,0.3876817338168621,1.3256670320406556,0.058503208681941,La Liga
8897,Ramón Folch,1,1,0,0.0,0,0.0,0,0,0,0,S,Elche,0,0.0,0.0,0.0,La Liga
8901,Jony Álamo,1,76,0,0.0237105563282966,0,0.0,1,0,0,0,M,Elche,0,0.0237105563282966,0.2968553602695465,0.2968553602695465,La Liga
8921,Iñigo Vicente,3,46,0,0.0270559638738632,0,0.1697863601148128,1,4,0,0,S,Athletic Club,0,0.0270559638738632,0.236419215798378,0.0583198424428701,La Liga
8938,Jon Ander Garrido,23,778,0,0.4022422004491091,0,0.086989939212799,5,2,1,0,M S,Cadiz,0,0.4022422004491091,1.0705228727310896,0.965755393728614,La Liga
8949,Jeremías Ledesma,32,2880,0,0.0,0,0.0,0,0,0,0,GK,Cadiz,0,0.0,1.2902428526431322,1.2902428526431322,La Liga
8972,Victor Chust,2,94,0,0.0,0,0.0,0,0,0,0,D S,Real Madrid,0,0.0,0.2068053632974624,0.2068053632974624,La Liga
9032,Tomás Tavares,3,53,0,0.0,0,0.0,0,0,0,0,S,Alaves,0,0.0,0.0234283190220594,0.0234283190220594,La Liga
9033,Iván Marcone,33,2659,0,0.112529881298542,0,0.8129028268158436,2,10,8,1,M S,Elche,0,0.112529881298542,4.334963276982307,3.930764927528799,La Liga
9035,Jeison Lucumí,2,47,0,0.0,0,0.0,0,0,0,0,M S,Elche,0,0.0,0.0,0.0,La Liga
9109,Ángel Jiménez,1,90,0,0.0,0,0.0,0,0,0,0,GK,Granada,0,0.0,0.0,0.0,La Liga
9110,Sergio Barcia,1,90,0,0.0,0,0.0,0,0,1,0,D,Granada,0,0.0,0.0,0.0,La Liga
9111,Isma Ruiz,1,69,0,0.0,0,0.0,0,0,0,0,M,Granada,0,0.0,0.0,0.0,La Liga
9112,Kingsley Fobi,1,43,0,0.0,0,0.0,0,0,0,0,S,Granada,0,0.0,0.0,0.0,La Liga
9113,Álvaro Bravo,1,13,0,0.0,0,0.0,0,0,0,0,S,Granada,0,0.0,0.0,0.0,La Liga
9114,Juan Brunet,1,21,0,0.0,0,0.0,0,0,0,0,S,Granada,0,0.0,0.0,0.0,La Liga
9115,Daniel Plomer,1,43,0,0.0,0,0.0,0,0,0,0,S,Granada,0,0.0,0.0,0.0,La Liga
9132,Oussama Idrissi,3,19,0,0.3961652517318725,0,0.0,1,0,0,0,S,Sevilla,0,0.3961652517318725,0.4783295970410108,0.0821643453091383,La Liga
9144,Manuel Nieto,2,9,0,0.0951543897390365,0,0.3887194693088531,1,1,0,0,S,Cadiz,0,0.0951543897390365,0.0951543897390365,0.0,La Liga
9170,John Finn,6,54,0,0.1304597984999418,0,0.0,2,0,0,0,S,Getafe,0,0.1304597984999418,0.1236133631318807,0.0951956659555435,La Liga
9173,Lautaro de León,1,8,0,0.0,0,0.0,0,0,0,0,S,Celta Vigo,0,0.0,0.0,0.0,La Liga
9174,Edgar Sevikyan,1,5,0,0.0,0,0.0,0,0,0,0,S,Levante,0,0.0,0.0,0.0,La Liga
9181,Sergio Benito,1,1,0,0.0,0,0.0,0,0,0,0,S,Real Valladolid,0,0.0,0.0,0.0,La Liga
9199,John Donald,2,51,0,0.0,0,0.0,0,0,0,0,D S,Elche,0,0.0,0.0129246972501277,0.0129246972501277,La Liga
9203,Álex Millán,1,1,0,0.0,0,0.0,0,0,0,0,S,Villarreal,0,0.0,0.0,0.0,La Liga
9208,Sabit Abdulai,2,46,0,0.0,0,0.0,0,0,0,0,S,Getafe,0,0.0,0.0,0.0,La Liga
9211,Nico Williams,2,52,0,0.0319519713521003,0,0.0,1,0,0,0,S,Athletic Club,0,0.0319519713521003,0.0319519713521003,0.0,La Liga
9218,Juan Iglesias,9,512,0,0.1513053849339485,0,0.0305082146078348,3,2,2,0,D F M S,Getafe,0,0.1513053849339485,0.6325717363506556,0.4507581368088722,La Liga
9240,Jordan Holsgrove,5,131,0,0.0528807193040847,0,0.0209329165518283,1,1,0,0,S,Celta Vigo,0,0.0528807193040847,0.1673400215804577,0.1144593022763729,La Liga
9241,Alfon,2,29,0,0.0669913291931152,0,0.0528807193040847,1,1,0,0,S,Celta Vigo,0,0.0669913291931152,0.1198720484972,0.0669913291931152,La Liga
9244,Stephane Paul Keller,1,10,0,0.0,0,0.0,0,0,0,0,S,Alaves,0,0.0,0.0,0.0,La Liga
9245,Mamor Niang,1,21,0,0.0539953261613845,0,0.0,1,0,0,0,S,Getafe,0,0.0539953261613845,0.0539953261613845,0.0539953261613845,La Liga
9268,Koffi,1,43,0,0.0,0,0.0,0,0,0,0,S,Getafe,0,0.0,0.0,0.0,La Liga
9280,Antonio Blanco,4,216,0,0.033094591461122,0,0.1384531110525131,2,2,0,0,M S,Real Madrid,0,0.033094591461122,1.0512686520814896,1.018174022436142,La Liga
9324,Facundo Pellistri,11,467,0,0.4218260589987039,0,0.0374266877770423,5,2,0,0,M S,Alaves,0,0.4218260589987039,1.3528435751795769,0.9458991996943952,La Liga
9335,Ferro,3,181,0,0.0,0,0.0,0,0,0,0,D S,Valencia,0,0.0,0.0,0.0,La Liga
9340,Helibelton Palacios,11,738,0,0.0,0,0.0850810818374157,0,3,0,0,D S,Elche,0,0.0,2.0587655566632748,1.9736845456063747,La Liga
9353,Álex Martín,2,93,0,0.0,0,0.0,0,0,0,0,D S,Cadiz,0,0.0,0.0,0.0,La Liga
